url,family,state_slug,record_id,index_status,canonical,in_sitemap,title,title_length,description,description_length,h1,h1_count,internal_links_out,internal_links_in,click_depth_from_home,is_orphan,word_count,source_count,completeness_pct,last_verified,priority_tier
/california/manhattan-beach/solar-permit-guide/,locality-guide,california,ca-los-angeles-manhattan-beach-sce,index,https://mygridpermit.com/california/manhattan-beach/solar-permit-guide/,true,"Manhattan Beach, CA Solar Permit Guide | GridPermit",51,"Manhattan Beach, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-11.",147,Manhattan Beach Solar Permit Guide,1,28,3,2,false,1493,8,86.7,2026-08-11,1
/california/manteca/solar-permit-guide/,locality-guide,california,ca-san-joaquin-manteca-pge,index,https://mygridpermit.com/california/manteca/solar-permit-guide/,true,"Manteca, CA Solar Permit Guide | GridPermit",43,"Manteca, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-11.",139,Manteca Solar Permit Guide,1,28,6,2,false,1183,5,80,2026-08-11,1
/california/marina/solar-permit-guide/,locality-guide,california,ca-monterey-marina-pge,index,https://mygridpermit.com/california/marina/solar-permit-guide/,true,"Marina, CA Solar Permit Guide | GridPermit",42,"Marina, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",138,Marina Solar Permit Guide,1,28,11,2,false,1127,6,80,2026-08-09,1
/california/martinez/solar-permit-guide/,locality-guide,california,ca-contra-costa-martinez-pge,index,https://mygridpermit.com/california/martinez/solar-permit-guide/,true,"Martinez, CA Solar Permit Guide | GridPermit",44,"Martinez, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",140,Martinez Solar Permit Guide,1,28,3,2,false,1059,4,80,2026-08-09,1
/california/menifee/solar-permit-guide/,locality-guide,california,ca-riverside-menifee-sce,index,https://mygridpermit.com/california/menifee/solar-permit-guide/,true,"Menifee, CA Solar Permit Guide | GridPermit",43,"Menifee, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",139,Menifee Solar Permit Guide,1,28,9,2,false,1149,5,80,2026-08-09,1
/california/menlo-park/solar-permit-guide/,locality-guide,california,ca-san-mateo-menlo-park-pge,index,https://mygridpermit.com/california/menlo-park/solar-permit-guide/,true,"Menlo Park, CA Solar Permit Guide | GridPermit",46,"Menlo Park, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-05.",142,Menlo Park Solar Permit Guide,1,28,9,2,false,1288,6,80,2026-08-05,1
/california/mill-valley/solar-permit-guide/,locality-guide,california,ca-marin-mill-valley-pge,index,https://mygridpermit.com/california/mill-valley/solar-permit-guide/,true,"Mill Valley, CA Solar Permit Guide | GridPermit",47,"Mill Valley, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",143,Mill Valley Solar Permit Guide,1,28,11,2,false,1164,5,80,2026-08-09,1
/california/millbrae/solar-permit-guide/,locality-guide,california,ca-san-mateo-millbrae-pge,index,https://mygridpermit.com/california/millbrae/solar-permit-guide/,true,"Millbrae, CA Solar Permit Guide | GridPermit",44,"Millbrae, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-13.",140,Millbrae Solar Permit Guide,1,28,3,2,false,1306,5,80,2026-08-13,1
/california/milpitas/solar-permit-guide/,locality-guide,california,ca-santa-clara-milpitas-pge,index,https://mygridpermit.com/california/milpitas/solar-permit-guide/,true,"Milpitas, CA Solar Permit Guide | GridPermit",44,"Milpitas, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-03.",140,Milpitas Solar Permit Guide,1,28,15,2,false,1362,7,86.7,2026-08-03,1
/california/mission-viejo/solar-permit-guide/,locality-guide,california,ca-orange-mission-viejo-sce,index,https://mygridpermit.com/california/mission-viejo/solar-permit-guide/,true,"Mission Viejo, CA Solar Permit Guide | GridPermit",49,"Mission Viejo, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-06.",145,Mission Viejo Solar Permit Guide,1,28,3,2,false,1489,7,80,2026-08-06,1
/california/modesto/solar-permit-guide/,locality-guide,california,ca-stanislaus-modesto-mid,index,https://mygridpermit.com/california/modesto/solar-permit-guide/,true,"Modesto, CA Solar Permit Guide | GridPermit",43,"Modesto, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-05.",139,Modesto Solar Permit Guide,1,25,6,2,false,1117,4,80,2026-08-05,1
/california/monrovia/solar-permit-guide/,locality-guide,california,ca-los-angeles-monrovia-sce,index,https://mygridpermit.com/california/monrovia/solar-permit-guide/,true,"Monrovia, CA Solar Permit Guide | GridPermit",44,"Monrovia, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-06.",140,Monrovia Solar Permit Guide,1,28,3,2,false,1246,6,86.7,2026-08-06,1
/california/monte-sereno/solar-permit-guide/,locality-guide,california,ca-santa-clara-monte-sereno-pge,index,https://mygridpermit.com/california/monte-sereno/solar-permit-guide/,true,"Monte Sereno, CA Solar Permit Guide | GridPermit",48,"Monte Sereno, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-08.",144,Monte Sereno Solar Permit Guide,1,28,15,2,false,979,3,80,2026-08-08,1
/california/monterey-park/solar-permit-guide/,locality-guide,california,ca-los-angeles-monterey-park-sce,index,https://mygridpermit.com/california/monterey-park/solar-permit-guide/,true,"Monterey Park, CA Solar Permit Guide | GridPermit",49,"Monterey Park, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-05.",145,Monterey Park Solar Permit Guide,1,28,3,2,false,1483,7,93.3,2026-08-05,1
/california/monterey/solar-permit-guide/,locality-guide,california,ca-monterey-monterey-pge,index,https://mygridpermit.com/california/monterey/solar-permit-guide/,true,"Monterey, CA Solar Permit Guide | GridPermit",44,"Monterey, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-11.",140,Monterey Solar Permit Guide,1,28,11,2,false,1383,6,80,2026-08-11,1
/california/moorpark/solar-permit-guide/,locality-guide,california,ca-ventura-moorpark-sce,index,https://mygridpermit.com/california/moorpark/solar-permit-guide/,true,"Moorpark, CA Solar Permit Guide | GridPermit",44,"Moorpark, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",140,Moorpark Solar Permit Guide,1,28,11,2,false,1039,5,80,2026-08-09,1
/california/moraga/solar-permit-guide/,locality-guide,california,ca-contra-costa-moraga-pge,index,https://mygridpermit.com/california/moraga/solar-permit-guide/,true,"Moraga, CA Solar Permit Guide | GridPermit",42,"Moraga, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",138,Moraga Solar Permit Guide,1,28,3,2,false,1275,5,86.7,2026-08-09,1
/california/moreno-valley/solar-permit-guide/,locality-guide,california,ca-riverside-moreno-valley-sce,index,https://mygridpermit.com/california/moreno-valley/solar-permit-guide/,true,"Moreno Valley, CA Solar Permit Guide | GridPermit",49,"Moreno Valley, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-08.",145,Moreno Valley Solar Permit Guide,1,28,3,2,false,1224,7,80,2026-08-08,1
/california/morgan-hill/solar-permit-guide/,locality-guide,california,ca-santa-clara-morgan-hill-pge,index,https://mygridpermit.com/california/morgan-hill/solar-permit-guide/,true,"Morgan Hill, CA Solar Permit Guide | GridPermit",47,"Morgan Hill, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",143,Morgan Hill Solar Permit Guide,1,28,9,2,false,1124,4,80,2026-08-09,1
/california/morro-bay/solar-permit-guide/,locality-guide,california,ca-san-luis-obispo-morro-bay-pge,index,https://mygridpermit.com/california/morro-bay/solar-permit-guide/,true,"Morro Bay, CA Solar Permit Guide | GridPermit",45,"Morro Bay, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",141,Morro Bay Solar Permit Guide,1,28,9,2,false,1231,5,86.7,2026-08-09,1
/california/mountain-view/solar-permit-guide/,locality-guide,california,ca-santa-clara-mountain-view-pge,index,https://mygridpermit.com/california/mountain-view/solar-permit-guide/,true,"Mountain View, CA Solar Permit Guide | GridPermit",49,"Mountain View, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",145,Mountain View Solar Permit Guide,1,28,3,2,false,1420,4,93.3,2026-08-09,1
/california/murrieta/solar-permit-guide/,locality-guide,california,ca-riverside-murrieta-sce,index,https://mygridpermit.com/california/murrieta/solar-permit-guide/,true,"Murrieta, CA Solar Permit Guide | GridPermit",44,"Murrieta, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-08.",140,Murrieta Solar Permit Guide,1,28,3,2,false,1086,5,80,2026-08-08,1
/california/napa/solar-permit-guide/,locality-guide,california,ca-napa-napa-pge,index,https://mygridpermit.com/california/napa/solar-permit-guide/,true,"Napa, CA Solar Permit Guide | GridPermit",40,"Napa, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-08.",136,Napa Solar Permit Guide,1,28,6,2,false,1083,3,80,2026-08-08,1
/california/national-city/solar-permit-guide/,locality-guide,california,ca-san-diego-national-city-sdge,index,https://mygridpermit.com/california/national-city/solar-permit-guide/,true,"National City, CA Solar Permit Guide | GridPermit",49,"National City, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",145,National City Solar Permit Guide,1,28,3,2,false,1210,5,80,2026-08-09,1
/california/nevada-city/solar-permit-guide/,locality-guide,california,ca-nevada-nevada-city-pge,index,https://mygridpermit.com/california/nevada-city/solar-permit-guide/,true,"Nevada City, CA Solar Permit Guide | GridPermit",47,"Nevada City, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",143,Nevada City Solar Permit Guide,1,27,4,2,false,1163,5,80,2026-08-09,1
/california/newark/solar-permit-guide/,locality-guide,california,ca-alameda-newark-pge,index,https://mygridpermit.com/california/newark/solar-permit-guide/,true,"Newark, CA Solar Permit Guide | GridPermit",42,"Newark, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",138,Newark Solar Permit Guide,1,28,3,2,false,1105,4,80,2026-08-09,1
/california/newport-beach/solar-permit-guide/,locality-guide,california,ca-orange-newport-beach-sce,index,https://mygridpermit.com/california/newport-beach/solar-permit-guide/,true,"Newport Beach, CA Solar Permit Guide | GridPermit",49,"Newport Beach, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-10.",145,Newport Beach Solar Permit Guide,1,28,3,2,false,1503,7,86.7,2026-08-10,1
/california/norco/solar-permit-guide/,locality-guide,california,ca-riverside-norco-sce,index,https://mygridpermit.com/california/norco/solar-permit-guide/,true,"Norco, CA Solar Permit Guide | GridPermit",41,"Norco, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-08.",137,Norco Solar Permit Guide,1,28,3,2,false,1254,6,80,2026-08-08,1
/california/novato/solar-permit-guide/,locality-guide,california,ca-marin-novato-pge,index,https://mygridpermit.com/california/novato/solar-permit-guide/,true,"Novato, CA Solar Permit Guide | GridPermit",42,"Novato, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",138,Novato Solar Permit Guide,1,28,11,2,false,1118,5,86.7,2026-08-09,1
/california/oakdale/solar-permit-guide/,locality-guide,california,ca-stanislaus-oakdale-pge,index,https://mygridpermit.com/california/oakdale/solar-permit-guide/,true,"Oakdale, CA Solar Permit Guide | GridPermit",43,"Oakdale, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-11.",139,Oakdale Solar Permit Guide,1,28,7,2,false,1316,4,80,2026-08-11,1
/california/oakland/solar-permit-guide/,locality-guide,california,ca-alameda-oakland-pge,index,https://mygridpermit.com/california/oakland/solar-permit-guide/,true,"Oakland, CA Solar Permit Guide | GridPermit",43,"Oakland, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",139,Oakland Solar Permit Guide,1,28,3,2,false,1506,7,86.7,2026-08-09,1
/california/oakley/solar-permit-guide/,locality-guide,california,ca-contra-costa-oakley-pge,index,https://mygridpermit.com/california/oakley/solar-permit-guide/,true,"Oakley, CA Solar Permit Guide | GridPermit",42,"Oakley, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",138,Oakley Solar Permit Guide,1,28,3,2,false,1062,4,80,2026-08-09,1
/california/oceanside/solar-permit-guide/,locality-guide,california,ca-san-diego-oceanside-sdge,index,https://mygridpermit.com/california/oceanside/solar-permit-guide/,true,"Oceanside, CA Solar Permit Guide | GridPermit",45,"Oceanside, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-08.",141,Oceanside Solar Permit Guide,1,28,3,2,false,1075,4,80,2026-08-08,1
/california/ojai/solar-permit-guide/,locality-guide,california,ca-ventura-ojai-sce,index,https://mygridpermit.com/california/ojai/solar-permit-guide/,true,"Ojai, CA Solar Permit Guide | GridPermit",40,"Ojai, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",136,Ojai Solar Permit Guide,1,28,11,2,false,1024,5,80,2026-08-09,1
